id,text,meer,minder,gelijk,overige
1667,"Het aantal vliegtuigbewegingen op Schiphol mag naar mijn mening in de toekomst zeker niet groeien en dient zelfs af te nemen. Ik heb daarvoor twee redenen:
1. een reden met een zeker leefgenot-gehalte: de overlast die vliegtuigen veroorzaken bij vertrek en aankomst voor omwonenden in de wijde omgeving. In Leiden ondervinden wij met grote regelmaat ernstige hinder van stijgende of dalende vliegtuigen. Nu al moeten we onze conversatie in de tuin frequent onderbreken vanwege een overkomend vliegtuig. En ook binnenshuis is het vliegtuiglawaai soms onontkoombaar. Een eventuele toename van deze overlast is onaanvaardbaar.
2. een reden met een meer globaal geopolitiek gehalte: we weten het al heel lang, maar het wordt de laatste tijd steeds dringender: het wereldwijde vliegen levert een enorme bijdrage aan de CO2-uitstoot en aanverwante vervuiling van het milieu. Vliegen dient te worden ontmoedigd. Natuurlijk is, als het gaat om concrete maatregelen, de politiek als eerste aan zet, maar ook in het kader van dit onderzoek (en de aanbevelingen die eruit voortvloeien) is het aan de orde om de door Schiphol gewenste uitbreiding niet te faciliteren.",1,0,0,0
1668,"Het aantal vliegtuigbewegingen op Schiphol mag niet boven de 500.000 komen, ook niet na 2020. Het moet juist verminderd worden. Dat kan als vakantievluchten  gespreid worden over het land. Nachtvluchten moeten verboden worden i.v.m. ernstige hinder voor omwonenden en deze mogen niet 'verrekend''  worden met dagvluchten.",0,1,0,0
1669,Het aantal vliegtuigbewegingen op Schiphol mag zeker NIET toenemen. We hebben nu al vaak last van de herrie; vooral 's morgens.,0,0,1,0
1670,"Het aantal vliegtuigbewegingen op Schiphol moet flink omlaag, dus zeker g??n verdere groei meer van Schiphol n? 2020. 
Nederland is hier gewoon te klein voor, Schiphol t? groot gegroeid, de geluidsoverlast is in pakweg 1 jaar tijd gigantisch toegenomen, waar ik in 23 jaar wonen in Amstelveen g??n last van heb gehad! Structurele geluidsoverlast tast de gezondheid van mensen aan.  
Bij verdere groei neemt ook het verkeer van -en naar Schiphol toe.
Er moet meer nadruk worden gelegd op vervoer per snelle (en goedkopere) treinverbindingen en verplaatsing van vliegverkeer naar de buitenkant van Nederland en dan transport naar de buitenkant van steden zoals Amsterdam met elektrische bussen of  trein.",0,0,1,0
1671,"Het aantal vliegtuigbewegingen op Schiphol moet in lijn worden gebracht met de benodigde CO2 emissieruimte die het klimaatakkoord van Parijs biedt, waarbij de CO2 uitstoot van de volledige vlucht wordt meegenomen in de berekening. Om de doelstellingen van het klimaatakkoord van Parijs te behalen moet de luchtvaart de CO2 uitstoot fors verminderen. De afspraken in ICAO verband zijn verre van genoeg. Het is ook niet te begrijpen dat burgers hun CO2 emissie thuis moeten reduceren terwijl een overheidsbedrijf als de Schiphol groep door blijft gaan alsof klimaatverandering niet bestaat en aanbodbeperking onnodig is.

Tevens moet het aantal vliegtuigbewegingen omlaag gebracht worden om de overlast voor omwonenden te verkleinen en weer acceptabel te maken. De overlast van toeristen in Amsterdam is niet los te zien van de prijsvechtersstrategie van Schiphol, waarbij aantal passagiers van groter belang lijkt dan de toegevoegde waarde die passagiers leveren voor de Nederlandse economie. Bij de krimpstrategie van Schiphol moet ook rekening gehouden worden met de werkgelegenheidseffecten die dit heeft op werknemers van Schiphol en van vliegtuigmaatschappijen. Een sociaal plan behoort dan ook een onlosmakend onderdeel van deze strategie te zijn.",0,1,0,0
1672,Het aantal vliegtuigbewegingen op Schiphol moet niet worden belemmerd. In de jaren na 2020 moet er geen nieuw plafond worden afgesproken. Dit om de concurrentiepositie van Schiphol te behouden.,0,1,0,0
1673,Het aantal vliegtuigbewegingen op Schiphol moet nu (2018) reeds beperkt worden vanwege de klimaatdoelstelling,1,0,0,0
1674,Het aantal vliegtuigbewegingen op Schiphol moet verminderen,0,0,1,0
1675,Het aantal vliegtuigbewegingen op Schiphol zou na 2020 onder geen enkele voorwaarde moeten worden verhoogd; een aanzienlijke verlaging ligt meer in de rede.,0,1,0,0
1676,"Het aantal vliegtuigbewegingen staat niet op zich, dat is niet het enige waarnaar gekeken en naar gerekend moet worden vind ik. Gekeken moet ook worden naar de vervuiling en het geluid dat geproduceerd wordt. Bij verbetering van de CO2 uitstoot door gebruikmaking van schonere (bio)brandstof en lichtere, zuinigere en ook geluidarmere en nieuwe vliegtuigen en motoren, zouden meer bewegingen mogelijk moeten kunnen zijn.",0,0,1,0
1677,Het aantal vliegtuigbewegingen zal flink naar beneden moeten om de leefbaarheid te verbeteren.,1,0,0,0
1678,"Het aantal vliegtuigbewegingen zal mijns inziens al vanaf nu moeten worden gereduceerd.
Dat geldt dus ook voor de jaren na 2020.",0,1,0,0
1679,"Het aantal vliegtuigbewegingen zal moeten reduceren na 2020. De huidige overlast is onacceptabel, zowel voor de mensen die in de omgeving wonen als op het milieu. Met name de nachtvluchten zijn zeer hinderend. Ook zal, indien er gekozen worden voor minder lage glijvluchten overdag, maar gewoon steile dalingen zoals gebruikelijk in de meeste andere delen ter wereld (en daarmee de capaciteit per uur ongeveer 10% daalt) de overlast verminderen.

Tevens vanuit wetgeving over bijvoorbeeld natuurbeheer (Natura 2000) zijn wij verplicht om NOx uitstoot sterk te verminderen. Deze komt grotendeels uit de luchtvaart (en ander deel uit de scheepvaart op de Noordzee). De NOx uitstoot verrijkt de unieke schrale duinecosystemen (en PAS-maatregelen blijven zo alleen maar tijdelijk). Besef dat de 2% duinen die Nederland in oppervlakte bevat, 50-60% van de biodiversiteit van ons land huisvest. Met de uitstoot van NOx (kunststof vanuit luchtverontreiniging) gaat dit ecosysteem kapot.

De economische waarde van Schiphol in zijn brede context wordt sterk overschat. Het is mij onduidelijk wat de grote economische impact is van alle transfervluchten die Schiphol plaatsvinden. Mogelijk is het voor de eigenaren van de tax-free-winkels een winstgevende doelgroep maar dit weegt niet af de overlast.
Ook Schiphol als logistiek centrum is een grote planologische fout. Zorg dat dit ergens in Noord-Groningen gebeurd waar ruimte is, veel behoefte is werkgelegenheid en de wegen nog niet volledig zijn volgelopen.

Nederland is altijd erg goed geweest om alles economisch te optimaliseren ten koste van welzijn of levensgenot. Of het nu het optimaliseren was van het aantal slaven in een slavenschip of de beste aardappelen exporteren en zelf slechte aardappelen eten. Hier ook weer. Dat een groot deel van de omwonenden letterlijk ziek worden van Schiphol lijkt niet interessant, als we maar flink geld verdienen en de economie dienen. Tegen welke prijs???",0,1,0,0
1680,Het aantal vliegtuigbewegingen zal sterk moeten stijgen. Dit om de Nederlandse economie en bijbehorende groei te kunnen stimuleren.,0,1,0,0
1681,"Het aantal vliegtuigbewegingen zou niet moeten toenemen na 2020, en wel om meerdere redenen:
- de veel te ernstige geluidsoverlast voor omwonenden mag niet toenemen
- klimaatakkoord van Parijs: de groei van het luchtverkeer zorgt voor meer extra uitstoot van CO2 dan in op andere plekken kan worden gereduceerd. De luchtvaart moet net als iedereen zijn bijdrage leveren 
- kwaliteit van de lucht -  de concentratie van fijnstof en andere vervuilende stoffen in de lucht is veel te hoog in de omgeving van Schiphol. Dat kan niet anders dan dat dat op den duur leidt tot extra gezondheidsproblemen voor omwonenden. Dat terwijl de zorgkosten in Nederland al zo hoog zijn.
- veiligheid - met nog meer vluchten van en naar de luchthaven Schiphol neemt de kans op incidenten en ongelukken ook toe. Het is nu al een uitdaging om tijdens de pieken alle vertrekkende en aankomende vluchten in goede banen te leiden, meer vluchten zal leiden tot minderruimte en tijd tussen de toestellen.
- verkeer - de wegen zitten nu al vol rondom Schiphol, nog meer vluchten leidt to nog meer verkeersoverlast, met de bijbehorende extra uitstoot van CO2 en fijnstof.

Overal in de wereld geldt de wet van vraag en aanbod voor schaarse goederen/diensten. Op Schiphol is er schaarste aan slots voor starts en landingen. De vraag is groter dan het aanbod. Laat de markt zijn werk doen, en reken hogere havengelden naarmate de vraag groter is, met een minimum tarief.

Stop met het subsidi?ren van luchtvaartmaatschappijen: voer accijns in op de brandstof. Dit zal er ook voor zorgen dat het oneerlijke concurrentievoordeel van de luchtvaart t.o.v. bv het spoor, ongedaan wordt gemaakt. Dan wordt het aantrekkelijker om te reizen met de trein (of bus of auto).",1,0,0,0
1682,"Het aantal vliegtuigbewegingen zou teruggedrongen moeten worden. De overlast van geluid is momenteel al over het maximum heen om nog maar niet te spreken over de luchtvervuiling/kerosinelucht. Zelfs in natuurgebieden kun je niet meer tot rust komen omdat er regelmatig om de minuut een vliegtuig over komt bulderen. Nachtrust is onmogelijk met je raam open. Nachtvluchten zouden moeten stoppen. 
Vliegen is niet meer van deze tijd. Het is te goedkoop geworden en afstanden die -met wat meer investeringen in het spoor- makkelijk met de trein overbrugd zouden kunnen worden worden nu met het vliegtuig afgelegd. Vliegen binnen 1.200 km zou afgeschaft moeten worden. Of alleen met een fikse extra toeslag. Het vakantieverkeer dat met goedkope vluchten heen en weer gaat is over het algemeen geen aanwinst en spekt alleen de portemonnee van ondernemers die zonder oog voor de omgeving snel geld willen verdienen. Het goedkope massatoerisme brengt schade aan milieu, cultuur (wangedrag in musea of met erfgoed bijv.) en overlast voor de inwoners. Het moet exclusiever worden om bijv. een stedentrip te doen.",0,0,1,0
1683,Het aantal vliegtuigbewegingen zou toe kunnen nemen aangezien er veel technologische ontwikkeling is op het geluid dat vliegtuigen maken. De A380 over mijn huis is een stuk minder erg dan een B747.,0,1,0,0
1684,"Het aantal vluchtbeweging zou moeten kunnen stabiliseren met beperkt economische impact door een verschuiving van de groei naar duurdere long hauls. De luchthaven zal daarnaast een langere termijn plan moeten hebben voor waar deze bewegingen terecht moeten gaan komen, want het is duidelijk dat haar impact op het milieu van de randstad te groot wordt.",1,0,0,0
1685,"Het aantal vluchtbewegingen zou mogen toenemen boven het plafond, mits de overlast richting de omwonenden niet toeneemt. Dat moet mogelijk zijn met de betere kwaliteit vliegtuigen. Dit is wenselijk om Amsterdam en Nederland aantrekkelijk te houden als vestigingsplaats en voor alle bedrijven in Nederland van groot belang en zelfs noodzakelijk.",0,0,1,0
1686,"Het aantal vluchten dient met 10% verminderd te worden. Spreiding over Nederlandse vliegvelden is essentieel, de overlast dient verdeeld te worden. Geen vluchten voor 07:00 uur en niet na 20:00 uur. De geluidshinder is zeer hinderlijk, zeker boven Oegstgeest. Vaak vliegen vliegtuigen veel te laag, het is niet bekend of deze beboet worden. Vliegtuigen moeten vanaf een veel grotere hoogte aan komen vliegen tijdens de landing. Nu blijven ze ruim 20km voor de landing op een horizontaal niveau laag doorvliegen.",1,0,0,0
1687,"Het aantal vluchten in Nederland dienst eerder te dalen dan te stijgen, de luchtvaart is vervuilend en we vliegen teveel. De rol van Schiphol voor de economische positie van NL wordt overschat volgens Jasper Faber van CE Delft. Bovendien is economische groei niet zaligmakend: uiteindelijk kost vervuiling te veel, zowel in termen van welvaart als welzijn. En als de vervuiler betaalt, is het snel over met de groei van de luchtvaart. Dat is het lonkend toekomstperspectief",0,1,0,0
1688,Het aantal vluchten is al erg hoog voor het druk bewoonde gebied. Uitbreiden kan maar dan b.v. in zee zodat omwonende minder hinder ondervinden.,0,1,0,0
1689,Het aantal vluchten is al te groot voor een zo druk bebouwde omgeving,0,0,1,0
1690,"Het aantal vluchten is niet de goede norm.
1)	Eerlijke belasting van vliegverkeer: belasting op de brandstof + BTW.
2)	Normen en boetes bij overschrijding voor:
?	Geluidsoverlast (en lagere normen en hogere boetes voor overlast in de nacht)
?	CO2-uitstoot
?	fijnstof en andere luchtvervuiling
En dit alles meten i.p.v. berekenen. (En boetes hoog genoeg om een stimulans te zijn om aan de norm te voldoen.)
Als vliegtuigen stil kunnen vliegen, geen CO2 en geen fijnstof zouden uitstoten, dan is er geen reden om vast te houden aan 500.000. Tot nu toe lukt het niet om vliegverkeer eerlijk te belasten, geluidsstil en milieuvriendelijk te maken. En met de berekeningen van overlast wordt gesjoemeld. Hierdoor is het aantal vliegbewegingen het enige harde waarmee rekening gehouden wordt. Wat beter is: eerst een betere norm ontwikkelen (die rekening houdt met geluidsoverlast, gezondheidsschade en milieu-belasting), daar Schiphol en luchtvaartmaatschappijen zelf verantwoordelijk voor maken. Als dat naar tevredenheid lukt, dan zijn meer vliegbewegingen mogelijk. En als dat niet lukt: het aantal toegestane vliegbewegingen niet laten toenemen, maar juist terugschroeven.
Vliegverkeer levert economisch iets op. Het kost economisch ook iets: slechte nachtrust = minder werkprestatie, gezondheidsschade door fijnstof en niet te vergeten: klimaatverandering door CO2-uitstoot.",0,0,1,0
1691,"Het aantal vluchten is nu al belastend voor de mens en het milieu, zeker in Zwanenburg een dorp wat aan drie kanten omgeven is van een snelweg en aan de kant van Halfweg ook nog de vervuilde lucht van het havengebied van Amsterdam over zich heen krijgt.
Mij lijkt het zeer wenselijk dat er een een fijnstof meting komt, onze buitentafel is iedere dag zwart van het vuil.

Ook wat geluid betreft geen uitbreiding, de vijfdebaan is vol en daardoor wordt de baan over Zwanenburg weer meer gebruikt.",0,0,0,1
1692,"Het aantal vluchten kan technisch vast nog verder omhoog. Ontwikkelingen op technologisch gebied gaan nog steeds verder en kunnen er vast voor zorgen dat vluchten nog dichter op elkaar kunnen aansluiten.
Echter zal toename in vluchten ook de overlast groter maken. Het cre?ren van advies is goed, zeker omdat het gebied uitgebreid is. Dit maakt de besluitvorming, ongeachte uitkomst, gebaseerd op een veel groter gebied genomen kan worden.",0,0,0,1
1693,Het aantal vluchten mag niet toenemen. Als alternatief andere luchthavens of treinverkeer stimuleren. Ook voor het beperken van toerisme in Amsterdam en omstreken zal het effect hebben om vluchten te beperken.,0,0,0,1
1694,"Het aantal vluchten mag niet toenemen. De gezondheidsschade voor omwonenden is al te groot. Het aantal pati?nten met kanker is in de omgeving Heemskerk en Beverwijk dusdanig gestegen ,sinds de ingebruikneming van de polderbaan, dat het Anthoni van Leeuwenhoek ziekenhuis hier een dependance moet openen in het RKZ  ziekenhuis te Beverwijk. Bovendien zijn hier veel meer slaap gestoorden dan op grond van de berekening van Schiphol mag worden aangenomen.",0,0,1,0
1695,"Het aantal vluchten mag niet worden uitgebreid.

Dit kan pas als de vliegtuigen stillere motoren hebben.n",0,0,1,0
1696,"het aantal vluchten mag zeker niet stijgen, als long patient is bij zuidwesten wind , door het opstijgen en proefdraaien de in te ademen lucht een kwelling .Ik woon al ruim 40 jaar in Badhoevedorp oost maar de laatste jaren is het turbulente vliegtuig geluid vanaf 5.00 uur ochtends  tot na twaalven middernacht  buiten alle proporties.",0,0,1,0
1697,Het aantal vluchten moet dalen. Het aantal vluchten is momenteel teveel en de vluchten gaan nu al over bewoond gebied. Meer vluchten zullen resulteren in een nog slechter leefklimaat van de bewoners. Daarnaast is het ook slecht voor de gezondheid van mens en dier en belast het milieu. Het is absurd dat er enorm veel vliegverkeer plaatsvindt in een gebied waar steeds meer mensen levern,0,0,1,0
1698,Het aantal vluchten moet drastisch omlaag.,0,1,0,0
1699,Het aantal vluchten moet en kan verminderen. Er zijn vele mogelijkheden om dit te doen.,0,1,0,0
1700,het aantal vluchten moet gelijk blijven,0,1,0,0
1701,"Het aantal vluchten moet omlaag.
Voor een vlucht laten betalen wat het echt kost.",0,0,1,0
1702,het aantal vluchten moet sterk omlaag gebracht worden.,0,1,0,0
1703,"Het aantal vluchten per dag is al veel te hoog. Er zijn elke dag periodes dat er elke 1,5 minuut een stijgend vliegtuig overkomt. Op de Nederlandse schaal is Schiphol al een enorm groot vliegveld dat dan ook nog eens in de Randstad ligt. Daarom is groei het allerlaatste waaraan je zou moeten denken. We moeten inzetten op krimp, zeker gezien de enorme belasting van de luchtvaar voor het milieu. Het ziet er geenszins naar uit dat er v??r 2050 een enorme ontwikkeling in de uitstoot van vliegtuigen zal zijn. De enige manier om aan de klimaatdoeleinden te voldoen is dus krimp.",0,1,0,0
